"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(MATIC)","Value_OUT(MATIC)","CurrentValue @ $0.6354/MATIC","TxnFee(MATIC)","TxnFee(USD)","Historical $Price/MATIC","Status","ErrCode","Method"
"0x01986011a7d654e6f0209d40702bf2bf9906abd567d7d398827c741ffea272f0","44207472","1687440425","2023-06-22 13:27:05","0x25375e1dafa37a31069d323a37a6f93eaf356123","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0554792","0.03525148368","0.66","","","Mint",""
"0xf687b41faba37040b981d2bb9162102aa78f1485362b069174cd6d243fd06d54","44207480","1687440441","2023-06-22 13:27:21","0x25375e1dafa37a31069d323a37a6f93eaf356123","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0554792","0.03525148368","0.66","","","Mint",""
"0xc395c4b966bf4d6426061b19d1875eb7f600b15e5c9bd9e6f0a2ecf556a30a02","44207488","1687440461","2023-06-22 13:27:41","0x25375e1dafa37a31069d323a37a6f93eaf356123","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0554792","0.03525148368","0.66","","","Mint",""
"0x6a9752760a4c5a6f526b6e774cd9879b98f470322a8f3869a27ab8862c1d5b55","44207493","1687440481","2023-06-22 13:28:01","0x25375e1dafa37a31069d323a37a6f93eaf356123","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0554792","0.03525148368","0.66","","","Mint",""
"0xdaed6c0797dd140b3f5fee3ef4fff1a59a17de9ac7a3d08ab13e764146009d8f","44207498","1687440501","2023-06-22 13:28:21","0x25375e1dafa37a31069d323a37a6f93eaf356123","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0118196","0.00751017384","0.66","","","Revoke Role",""
"0xc04734f6bcbe33ba8fa2c1ab5f9071978c7d3043433caf1b06cb09770fb62d9f","44208117","1687441874","2023-06-22 13:51:14","0x94813e2a30871ad0d954c9f45eae1b8a923ed11e","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.053344","0.0338947776","0.66","","","Add",""
"0x1bb81bd861a8f5850247ee215e5dfcba4258c7f3ccc1c6a186577fde1b3b4982","44208121","1687441882","2023-06-22 13:51:22","0x94813e2a30871ad0d954c9f45eae1b8a923ed11e","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x90f47bbdeea79e44bc331f442e355b6c7adef542a85d58d29af8fbb8405f50fb","44208126","1687441892","2023-06-22 13:51:32","0x94813e2a30871ad0d954c9f45eae1b8a923ed11e","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xe430fda51c25c745b10cb9a84d5a60fef7ff64b712524efe8665b8218d1c4d66","44208131","1687441904","2023-06-22 13:51:44","0x94813e2a30871ad0d954c9f45eae1b8a923ed11e","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x1f86f006eb8841f453526c04a1858ac2f89241dab07e9dc82e15ea63d852b25d","44208136","1687441914","2023-06-22 13:51:54","0x94813e2a30871ad0d954c9f45eae1b8a923ed11e","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x2c128826eec6d436be6f021a1c204dc2c78b0b41cd39b37c3f5275260adce58a","44208140","1687441922","2023-06-22 13:52:02","0x94813e2a30871ad0d954c9f45eae1b8a923ed11e","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xd23a51861cb02b94f20a3ecbadcb1106ab8def1e575d10662e8a25fc2304e9cb","44208144","1687441932","2023-06-22 13:52:12","0x94813e2a30871ad0d954c9f45eae1b8a923ed11e","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xdcac54d1cb1a3042e3a4c52a97b02ad17afbdfdf54aa722afb041fd5fb0ed94e","44208148","1687441940","2023-06-22 13:52:20","0x94813e2a30871ad0d954c9f45eae1b8a923ed11e","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xddcb611eb43cb496c7165a349f5d2bb61c72f097eb401213e4c20afbf2dafa9e","44208152","1687441948","2023-06-22 13:52:28","0x94813e2a30871ad0d954c9f45eae1b8a923ed11e","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x9ab0350198e4b2e120eb477c53eb4d6da5837f407e47fa923ee818be721baa07","44208157","1687441958","2023-06-22 13:52:38","0x94813e2a30871ad0d954c9f45eae1b8a923ed11e","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x103a6da7195a108bf72f65600d35c98085ae10e0a65ddaf634bd93b0919715ea","44208161","1687441968","2023-06-22 13:52:48","0x94813e2a30871ad0d954c9f45eae1b8a923ed11e","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xc2d3665c9ebfd38558b3fb27a522edf5785d555a5693b0347177ac50c9f26ab4","44208164","1687441974","2023-06-22 13:52:54","0x94813e2a30871ad0d954c9f45eae1b8a923ed11e","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x990fd34dcf7f575cdc9d101e7dde36d634e4b1e50920ace92c38873ec32b821e","44208169","1687441984","2023-06-22 13:53:04","0x94813e2a30871ad0d954c9f45eae1b8a923ed11e","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x06041a6e4d59a41de1848bfae37b3143d24be7f49841cc0457c41696dac45036","44208173","1687441992","2023-06-22 13:53:12","0x94813e2a30871ad0d954c9f45eae1b8a923ed11e","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x224f36e9198bc4234af39cb10edcce90e4a0f4aa0009a345ca0528e18bd75c6b","44208177","1687442002","2023-06-22 13:53:22","0x94813e2a30871ad0d954c9f45eae1b8a923ed11e","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x1bb423de05ee3c1333c62b3d649b7b02e3aa940158b186182b9b7b17f146364d","44208180","1687442008","2023-06-22 13:53:28","0x94813e2a30871ad0d954c9f45eae1b8a923ed11e","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xd182a52e948bae8f0e800edc48a6f426a97a9f9ca99a87bfb3680f2db83a6258","44208184","1687442016","2023-06-22 13:53:36","0x94813e2a30871ad0d954c9f45eae1b8a923ed11e","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xc329c49587c8b5a00ccbb815f49cd428ee87ade19758c929d0e555b4e260869a","44208189","1687442026","2023-06-22 13:53:46","0x94813e2a30871ad0d954c9f45eae1b8a923ed11e","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x3c492893ba7e02132e8062edca182849ba399b409b0a86c91a0fe3f7dd449a20","44208193","1687442036","2023-06-22 13:53:56","0x94813e2a30871ad0d954c9f45eae1b8a923ed11e","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0616288","0.03915893952","0.66","","","Add",""
"0x95005236e8d5dbce983948e67035b51aa3c81334b202bd2d919677144d7ab77f","44208323","1687442344","2023-06-22 13:59:04","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.053344","0.0338947776","0.66","","","Add",""
"0x1436c77138a6c7542048dc34243769e635396a1983916837f8670037b5abe147","44208327","1687442352","2023-06-22 13:59:12","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x00f9ff20338d050794b45e0037d8ff17c78369386573fc1367874ac0c4021667","44208332","1687442362","2023-06-22 13:59:22","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xd7478d0a200679ec819a0d57da6290b4d8de2458f1c99bc55ebef109e3c3a5db","44208336","1687442372","2023-06-22 13:59:32","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x865325f8c046e7842bbce9a518d95435e44758f67af7bb5295f2a863a4b64d33","44208339","1687442378","2023-06-22 13:59:38","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x60388ba2644881adf03ec85cba06d904489b7c99e93e2c789417007e7847d534","44208343","1687442386","2023-06-22 13:59:46","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xe1ea639f2681f9425fdac182621999a641ef7a140b8dbd841a45b36365bcb106","44208347","1687442394","2023-06-22 13:59:54","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x3a3b184b805b53927bf3b7e7fdeefecb337b3e2a87f2b3350ca06998c8556322","44208352","1687442406","2023-06-22 14:00:06","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xab9a7aca7391bb365b7070ccc93fc86570d6aff74e2ca92f54f10a6813259578","44208355","1687442412","2023-06-22 14:00:12","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x6334f1b7d487869074b07a2e09da7ca5525f118718ad75ba0e69b39b965f80fd","44208360","1687442422","2023-06-22 14:00:22","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xc58677f56bbf72fc897ca7610f41ab1bf0972ff773b9eaed895c4c97cb68d40e","44208363","1687442428","2023-06-22 14:00:28","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x778b2cf6a782fc486a76144d5b2bb9da71d6b71a4c0e6ab2a4469a29e2ee6647","44208368","1687442440","2023-06-22 14:00:40","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x9d02ccb629480db36d38377d779d0be9e00199832cc656a28a65154077368680","44208373","1687442450","2023-06-22 14:00:50","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x584862b041597ae1e032eecf675bee24ba4989b3b08823d29fc8a54e683b260d","44208377","1687442458","2023-06-22 14:00:58","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xce1a3a5da9997d3d43c2f16690685f2a8f4e61f2c772d2183986c93d107abcff","44208382","1687442468","2023-06-22 14:01:08","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x02a311a1e7ec7ea1dcf74789d6f6cd4f94a154dbde3955ce65268e769696607f","44208385","1687442476","2023-06-22 14:01:16","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xd197b90e9c7e108a6257a0513f7ce23d7d6181052941e50b55ad025dbecc7c12","44208389","1687442484","2023-06-22 14:01:24","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x5bceb6cef4dbb4fe575d14013388ccd58a121899fece00d1a58b0fea2b77db60","44208393","1687442492","2023-06-22 14:01:32","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xc1929fe04f064c3a3d70f7d5664049206d4ddce8410260a29ae5fc544159a991","44208398","1687442502","2023-06-22 14:01:42","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xa1bfb8dbdeca0d323569f824f3f5b42b37a6ca50b49c5b2aa7b551015623026e","44208402","1687442512","2023-06-22 14:01:52","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x108ad2778ea92ff4163d89763f408eb9b357981990dccfc8c56f79bc5859532c","44208406","1687442522","2023-06-22 14:02:02","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xeadb62ab9533092d90d83aab4ccb272c446852c234be04c2e7e2446b33c4819b","44208408","1687442530","2023-06-22 14:02:10","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x11f4bc7b5ce30ef9b54babcaa894c48c3f155402d0cfbfcd2bd417be442f314a","44208412","1687442540","2023-06-22 14:02:20","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x2bc3d1f57497ee0a875876178b5963bfcb4fb1e95dd6d9008b2c9501ed8f0cac","44208415","1687442546","2023-06-22 14:02:26","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xb5de2e1e3483dcc791ef48b67b6f51c52a166e9c90a57eb413fe32f3f1027018","44208419","1687442556","2023-06-22 14:02:36","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x9ae2b147225083d1815332a1e1edce8ce081aa5b91f2eb6f5fa44f67536d7194","44208423","1687442564","2023-06-22 14:02:44","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x4fc83fbed880def3349b049cc10d4f3bd85077698d4901013679a9a31b51ff07","44208428","1687442574","2023-06-22 14:02:54","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xcdc42934f9cc7fca794cf2fdacb6707085787e6f86382b6f865131bad1a73a7e","44208432","1687442584","2023-06-22 14:03:04","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xddf580b92ed1b7abdf762d4514649050ceee6b4f99e460dd186dea262ec74571","44208435","1687442590","2023-06-22 14:03:10","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xe4454a5ff5d501ab7f5c2b9d6fb4f236e4d6a3e43f6f60c75aabdde3f6d5846e","44208440","1687442600","2023-06-22 14:03:20","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x233530df52a186c3be56ec193ebd73be0f5800e68562b74f9215dc9911876d19","44208442","1687442604","2023-06-22 14:03:24","0x4f2d3ff9b1f42401b72bb4378b2513447d150956","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.053344","0.0338947776","0.66","","","Add",""
"0x453b7fa679bce7a1efe1f785bf6475717a05b94cddb111cdafb9942baf326fda","44208444","1687442608","2023-06-22 14:03:28","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x6d593438b8b7169ce0261579758ed14b78091bf9524ee43b2dc853971ea52e59","44208446","1687442612","2023-06-22 14:03:32","0x4f2d3ff9b1f42401b72bb4378b2513447d150956","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x790c44dec4811e745f74ce8f1c629068f3e0e0fe4cdbd3296650549a58f92627","44208449","1687442620","2023-06-22 14:03:40","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x3dca2e69199c8a65d34f73dc7192d09b335849484796620786faa600d674ecac","44208450","1687442622","2023-06-22 14:03:42","0x4f2d3ff9b1f42401b72bb4378b2513447d150956","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xe7e617a33b76c3e08b9623f6aa672bcca09a57f25b313e3d5a30a440845283d4","44208454","1687442630","2023-06-22 14:03:50","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x7f5f91ebbe951c2a8c9d42fa757e524dd45531a15550d10b145910ed19ad1ca8","44208454","1687442630","2023-06-22 14:03:50","0x4f2d3ff9b1f42401b72bb4378b2513447d150956","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xf6818cb7f6f4d2324e8426251f21219ee3c2c9f5ee67b72ca55764f014a10839","44208458","1687442638","2023-06-22 14:03:58","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xe4e9f2e6463f053e8324e3e93e1f04cb32fa62472ee9b5b3fa1c89a7d768d41e","44208459","1687442640","2023-06-22 14:04:00","0x4f2d3ff9b1f42401b72bb4378b2513447d150956","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x8326137d515a694b23ed8d560370dad9a17d05597f59fc1f067753ed0c9d1416","44208463","1687442648","2023-06-22 14:04:08","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xcf37715476dc589337fa8b15595fd37013828d0c0a18b53c1b899694cd3f40ab","44208463","1687442648","2023-06-22 14:04:08","0x4f2d3ff9b1f42401b72bb4378b2513447d150956","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x9d312496c732a243d0d8132653e9b9c50d883a36d9d6ec5cc31605de6ce47d06","44208466","1687442656","2023-06-22 14:04:16","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x89302dc942396075c915db473861f6980b4873bc87d9378771dd1ca796e40f66","44208466","1687442656","2023-06-22 14:04:16","0x4f2d3ff9b1f42401b72bb4378b2513447d150956","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x62ef6a955bf551fc95b81e93af6562aab5e7874624737eddd322dda416e35662","44208468","1687442660","2023-06-22 14:04:20","0x797d27c6767221e71590d0692ce9b9096bdd3c65","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.053344","0.0338947776","0.66","","","Add",""
"0x1eaa07e22d2b0fc1f246490bc36a622e10b903455732ccb583803db6170ca1d2","44208470","1687442664","2023-06-22 14:04:24","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xa16e4ecd4f9e1616b0d9958ad4693e43d5d83204413b537bcfd60fae7f2078f8","44208471","1687442666","2023-06-22 14:04:26","0x4f2d3ff9b1f42401b72bb4378b2513447d150956","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x4fa740ea49b500c018b437ca33b3ce8b5578b065f8822af001de973d785896fc","44208472","1687442668","2023-06-22 14:04:28","0x797d27c6767221e71590d0692ce9b9096bdd3c65","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x694b489eb037952f7b9f461d9268614f98e4431cbe755f89dc3a3fd421550e50","44208475","1687442674","2023-06-22 14:04:34","0x4f2d3ff9b1f42401b72bb4378b2513447d150956","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x198d24c3a13110a4cdc4af5f53c1ba48a24a61e55430205d3853ca699deb6cd6","44208475","1687442674","2023-06-22 14:04:34","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xc044df46a2a8eb1478507bccb7fd556d1b3a6377a1c4fd9d24120a51a386e0e5","44208478","1687442680","2023-06-22 14:04:40","0x797d27c6767221e71590d0692ce9b9096bdd3c65","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x064a4a1fae14c71ee5d8ee0ebe85a8a1600c9e2fd9dd84ace796528a8473dda2","44208480","1687442686","2023-06-22 14:04:46","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x31d910ec5d366caa94fc22e79b1e49eb564ee695f94490ebfd4d9a86f34f82d9","44208480","1687442686","2023-06-22 14:04:46","0x4f2d3ff9b1f42401b72bb4378b2513447d150956","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x689545721c0cd95792d19bd28913d3695e3be15dcea8c607e874c0676e49e999","44208481","1687442688","2023-06-22 14:04:48","0x797d27c6767221e71590d0692ce9b9096bdd3c65","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0x930f06bfd01c0b7fb2908beadb58e6b88c8356cba3da0240b4ae898a84b5ba6a","44208484","1687442694","2023-06-22 14:04:54","0x4f2d3ff9b1f42401b72bb4378b2513447d150956","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xdd935f4e3886f950d506df8ec16690afdd84e0bc080f487c049adf150874baa0","44208485","1687442696","2023-06-22 14:04:56","0x011c2a4457a1f262481e10534b5130104622fc10","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
"0xf67d4c5a0489b2461b25460075a357da3c82285573c4ffe84585dc8ac932c8a1","44208485","1687442696","2023-06-22 14:04:56","0x797d27c6767221e71590d0692ce9b9096bdd3c65","0x2802551f79279079c8f65767862d58ca5609d33f","","0","0","0","0.0635488","0.04037890752","0.66","","","Add",""
